year,region_id,status,goal,score,dimension
2015,5,78.75332492283735,FIS,78.75332492283735,status
2015,6,75.21221240997691,FIS,75.21221240997691,status
2015,7,100,FIS,100,status
2015,8,82.63579059276238,FIS,82.63579059276238,status
2016,1,85.05468495855163,FIS,85.05468495855163,status
2016,2,84.37221153348614,FIS,84.37221153348614,status
2016,3,82.63579059276238,FIS,82.63579059276238,status
2016,4,74.95157438560767,FIS,74.95157438560767,status
2016,5,78.75332492283735,FIS,78.75332492283735,status
2016,6,75.21221240997691,FIS,75.21221240997691,status
2016,7,100,FIS,100,status
2016,8,82.63579059276238,FIS,82.63579059276238,status
